2017-11-30 11:14:04 AM,device04,遥信点20,报警
2017-11-30 11:14:05 AM,device04,遥信点20,恢复
2017-11-30 11:15:31 AM,device04,遥信点02,报警
2017-11-30 11:16:32 AM,device04,遥信点02,报警
